year,school_name,ncessch,leaid,lea_name,county_code,city_location,urban_centric_locale,longitude,latitude,school_level,school_type,charter,magnet,virtual,enrollment,teachers_fte,free_or_reduced_price_lunch,direct_certification
2020,BOONSBORO ELEM,510036000147,5100360,BEDFORD CO PBLC SCHS,51019,Lynchburg,Rural fringe,-79.261,37.4529,Primary,Regular school,No,No,Virtual with face to face options,282,20,NA,NA
2020,HUDDLESTON ELEM,510036000149,5100360,BEDFORD CO PBLC SCHS,51019,Huddleston,Rural distant,-79.4715,37.1638,Primary,Regular school,No,No,Virtual with face to face options,170,14,NA,NA
2020,LIBERTY HIGH,510036000151,5100360,BEDFORD CO PBLC SCHS,51019,Bedford,Rural fringe,-79.4978,37.3717,High,Regular school,No,No,Virtual with face to face options,1106,86,NA,NA
2020,MONETA ELEM,510036000152,5100360,BEDFORD CO PBLC SCHS,51019,Moneta,Rural distant,-79.6123,37.1861,Primary,Regular school,No,No,Virtual with face to face options,178,13,NA,NA
2020,MONTVALE ELEM,510036000153,5100360,BEDFORD CO PBLC SCHS,51019,Montvale,Rural fringe,-79.7084,37.3758,Primary,Regular school,No,No,Virtual with face to face options,199,16,NA,NA
2020,OTTER RIVER ELEM,510036000155,5100360,BEDFORD CO PBLC SCHS,51019,Goode,Rural distant,-79.4339,37.3649,Primary,Regular school,No,No,Virtual with face to face options,131,11,NA,NA
2020,STAUNTON RIVER HIGH,510036000156,5100360,BEDFORD CO PBLC SCHS,51019,Moneta,Rural distant,-79.6228,37.2413,High,Regular school,No,No,Virtual with face to face options,1340,97,NA,NA
2020,STEWARTSVILLE ELEM,510036000157,5100360,BEDFORD CO PBLC SCHS,51019,Goodview,Rural fringe,-79.7894,37.2719,Primary,Regular school,No,No,Virtual with face to face options,286,21,NA,NA
2020,STAUNTON RIVER MIDDLE,510036002029,5100360,BEDFORD CO PBLC SCHS,51019,Moneta,Rural distant,-79.6261,37.2411,Middle,Regular school,No,No,Virtual with face to face options,478,31,NA,NA
2020,NEW LONDON ACADEMY ELEM,510036002109,5100360,BEDFORD CO PBLC SCHS,51019,Forest,Rural fringe,-79.305633,37.306466,Primary,Regular school,No,No,Virtual with face to face options,214,15,NA,NA
2020,BEDFORD ELEM,510036002141,5100360,BEDFORD CO PBLC SCHS,51019,Bedford,Town distant,-79.535845,37.326326,Primary,Regular school,No,No,Virtual with face to face options,314,20,NA,NA
2020,FOREST ELEM,510036002142,5100360,BEDFORD CO PBLC SCHS,51019,Forest,Suburb midsize,-79.3079,37.3757,Primary,Regular school,No,No,Virtual with face to face options,265,17,NA,NA
2020,FOREST MIDDLE,510036002174,5100360,BEDFORD CO PBLC SCHS,51019,Forest,Suburb midsize,-79.3099,37.3693,Middle,Regular school,No,No,Virtual with face to face options,742,45,NA,NA
2020,JEFFERSON FOREST HIGH,510036002175,5100360,BEDFORD CO PBLC SCHS,51019,Forest,Suburb midsize,-79.3036,37.3761,High,Regular school,No,No,Virtual with face to face options,2006,120,NA,NA
2020,THOMAS JEFFERSON ELEM,510036002525,5100360,BEDFORD CO PBLC SCHS,51019,Forest,Suburb midsize,-79.2882,37.3566,Primary,Regular school,No,No,Virtual with face to face options,363,25,NA,NA
2020,GOODVIEW ELEM,510036002526,5100360,BEDFORD CO PBLC SCHS,51019,Goodview,Rural fringe,-79.7808,37.2626,Primary,Regular school,No,No,Virtual with face to face options,348,21,NA,NA
2020,BLAND COUNTY ELEM,510039003002,5100390,BLAND CO PBLC SCHS,51021,Bland,Rural distant,-81.114148,37.103207,Primary,Regular school,No,No,Supplemental virtual,334,22,NA,NA
2020,BLAND COUNTY HIGH,510039003009,5100390,BLAND CO PBLC SCHS,51021,Rocky Gap,Rural distant,-81.109487,37.241302,High,Regular school,No,No,Supplemental virtual,335,27,NA,NA
2020,CENTRAL ACADEMY MIDDLE,510042000164,5100420,BOTETOURT CO PBLC SCHS,51023,Fincastle,Rural fringe,-79.8633,37.5073,Middle,Regular school,No,No,Virtual with face to face options,372,30,NA,NA
2020,BRECKINRIDGE ELEM,510042000166,5100420,BOTETOURT CO PBLC SCHS,51023,Fincastle,Rural fringe,-79.873129,37.502639,Primary,Regular school,No,No,Virtual with face to face options,185,16,NA,NA
2020,BUCHANAN ELEM,510042000167,5100420,BOTETOURT CO PBLC SCHS,51023,Buchanan,Rural distant,-79.704,37.5122,Primary,Regular school,No,No,Virtual with face to face options,292,20,NA,NA
2020,CLOVERDALE ELEM,510042000168,5100420,BOTETOURT CO PBLC SCHS,51023,Cloverdale,Suburb midsize,-79.8999,37.3629,Primary,Regular school,No,No,Virtual with face to face options,259,15,NA,NA
2020,COLONIAL ELEM,510042000169,5100420,BOTETOURT CO PBLC SCHS,51023,Blue Ridge,Rural fringe,-79.8167,37.3577,Primary,Regular school,No,No,Virtual with face to face options,404,22,NA,NA
2020,EAGLE ROCK ELEM,510042000170,5100420,BOTETOURT CO PBLC SCHS,51023,Eagle Rock,Rural distant,-79.8113,37.6565,Primary,Regular school,No,No,Virtual with face to face options,129,9,NA,NA
2020,JAMES RIVER HIGH,510042000171,5100420,BOTETOURT CO PBLC SCHS,51023,Buchanan,Rural distant,-79.7262,37.5469,High,Regular school,No,No,Virtual with face to face options,489,32,NA,NA
2020,LORD BOTETOURT HIGH,510042000172,5100420,BOTETOURT CO PBLC SCHS,51023,Daleville,Suburb midsize,-79.9152,37.4055,High,Regular school,No,No,Virtual with face to face options,1044,65,NA,NA
2020,TROUTVILLE ELEM,510042000173,5100420,BOTETOURT CO PBLC SCHS,51023,Troutville,Rural fringe,-79.8474,37.4413,Primary,Regular school,No,No,Virtual with face to face options,239,18,NA,NA
2020,READ MOUNTAIN MIDDLE,510042001354,5100420,BOTETOURT CO PBLC SCHS,51023,Cloverdale,Suburb midsize,-79.9025,37.3577,Middle,Regular school,No,No,Virtual with face to face options,629,55,NA,NA
2020,GREENFIELD ELEM,510042002527,5100420,BOTETOURT CO PBLC SCHS,51023,Troutville,Rural fringe,-79.9287,37.4288,Primary,Regular school,No,No,Virtual with face to face options,389,31,NA,NA
2020,HIGHLAND VIEW ELEM,510045000175,5100450,BRISTOL CITY PBLC SCHS,51520,Bristol,Suburb small,-82.1641,36.6071,Primary,Regular school,No,No,Supplemental virtual,226,15,NA,NA
2020,JOSEPH VAN PELT ELEM,510045000176,5100450,BRISTOL CITY PBLC SCHS,51520,Bristol,Suburb small,-82.1391,36.6222,Primary,Regular school,No,No,Supplemental virtual,431,28,NA,NA
2020,STONEWALL JACKSON ELEM,510045000177,5100450,BRISTOL CITY PBLC SCHS,51520,Bristol,Suburb small,-82.2073,36.5975,Primary,Regular school,No,No,Supplemental virtual,222,16,NA,NA
2020,VIRGINIA HIGH,510045000179,5100450,BRISTOL CITY PBLC SCHS,51520,Bristol,Suburb small,-82.179936,36.614377,High,Regular school,No,No,Supplemental virtual,636,50,NA,NA
2020,VIRGINIA MIDDLE,510045000180,5100450,BRISTOL CITY PBLC SCHS,51520,Bristol,Suburb small,-82.183495,36.605165,Middle,Regular school,No,No,Supplemental virtual,475,36,NA,NA
2020,WASHINGTON LEE ELEM,510045000181,5100450,BRISTOL CITY PBLC SCHS,51520,Bristol,Suburb small,-82.178164,36.611087,Primary,Regular school,No,No,Supplemental virtual,224,14,NA,NA
2020,JAMES S RUSSELL MIDDLE,510048000182,5100480,BRUNSWICK CO PBLC SCHS,51025,Lawrenceville,Rural fringe,-77.8736,36.7783,Middle,Regular school,No,No,Supplemental virtual,336,27,NA,NA
2020,BRUNSWICK HIGH,510048000183,5100480,BRUNSWICK CO PBLC SCHS,51025,Lawrenceville,Town distant,-77.8294,36.7677,High,Regular school,No,No,Supplemental virtual,456,38,NA,NA
2020,MEHERRIN POWELLTON ELEM,510048000184,5100480,BRUNSWICK CO PBLC SCHS,51025,Lawrenceville,Rural distant,-77.7973,36.6691,Primary,Regular school,No,No,Supplemental virtual,188,15,NA,NA
2020,RED OAK-STURGEON ELEM,510048000185,5100480,BRUNSWICK CO PBLC SCHS,51025,Alberta,Rural distant,-77.8786,36.9065,Primary,Regular school,No,No,Supplemental virtual,190,14,NA,NA
2020,TOTARO ELEM,510048000188,5100480,BRUNSWICK CO PBLC SCHS,51025,Lawrenceville,Rural fringe,-77.8718,36.779,Primary,Regular school,No,No,Supplemental virtual,281,17,NA,NA
2020,COUNCIL HIGH,510051000193,5100510,BUCHANAN CO PBLC SCHS,51027,Honaker,Rural distant,-82.079185,37.081879,High,Regular school,No,No,Supplemental virtual,125,11,NA,NA
2020,GRUNDY HIGH,510051000198,5100510,BUCHANAN CO PBLC SCHS,51027,Grundy,Rural remote,-82.0614,37.2832,High,Regular school,No,No,Supplemental virtual,362,25,NA,NA
2020,HURLEY HIGH,510051000200,5100510,BUCHANAN CO PBLC SCHS,51027,Hurley,Rural remote,-82.0007,37.38,High,Regular school,No,No,Supplemental virtual,224,14,NA,NA
2020,COUNCIL ELEMENTARY/MIDDLE SCHOOL,510051001897,5100510,BUCHANAN CO PBLC SCHS,51027,Honaker,Rural distant,-82.08166,37.083236,Primary,Regular school,No,No,Supplemental virtual,186,15,NA,NA
2020,RIVERVIEW ELEMENTARY/MIDDLE,510051001945,5100510,BUCHANAN CO PBLC SCHS,51027,Grundy,Rural remote,-82.1459,37.3089,Primary,Regular school,No,No,Supplemental virtual,723,49,NA,NA
2020,TWIN VALLEY ELEMENTARY/MIDDLE,510051001946,5100510,BUCHANAN CO PBLC SCHS,51027,Oakwood,Rural distant,-81.9745,37.2041,Primary,Regular school,No,No,Supplemental virtual,310,24,NA,NA
2020,TWIN VALLEY HIGH,510051001947,5100510,BUCHANAN CO PBLC SCHS,51027,Pilgrim Knob,Rural remote,-81.913688,37.240767,High,Regular school,No,No,Supplemental virtual,208,14,NA,NA
2020,HURLEY ELEMENTARY/MIDDLE,510051002052,5100510,BUCHANAN CO PBLC SCHS,51027,Hurley,Rural remote,-82.0006,37.3847,Primary,Regular school,No,No,Supplemental virtual,378,29,NA,NA
2020,BUCKINGHAM CO. MIDDLE,510054000209,5100540,BUCKINGHAM CO PBLC SCHS,51029,Buckingham,Rural remote,-78.5024,37.536,Middle,Regular school,No,No,Supplemental virtual,519,31,NA,NA
2020,BUCKINGHAM COUNTY HIGH,510054000210,5100540,BUCKINGHAM CO PBLC SCHS,51029,Buckingham,Rural remote,-78.5108,37.5413,High,Regular school,No,No,Supplemental virtual,573,42,NA,NA
2020,BUCKINGHAM CO PRE SCH CTR,510054002867,5100540,BUCKINGHAM CO PBLC SCHS,51029,Buckingham,Rural remote,-78.508842,37.542607,Prekindergarten,Regular school,No,No,Supplemental virtual,69,6,NA,NA
2020,BUCKINGHAM CO PRIMARY,510054002869,5100540,BUCKINGHAM CO PBLC SCHS,51029,Dillwyn,Rural remote,-78.4846,37.5542,Primary,Regular school,No,No,Supplemental virtual,403,26,NA,NA
2020,BUCKINGHAM CO ELEM,510054002870,5100540,BUCKINGHAM CO PBLC SCHS,51029,Dillwyn,Rural remote,-78.4844,37.5538,Primary,Regular school,No,No,Supplemental virtual,445,29,NA,NA
2020,ENDERLY HEIGHTS ELEM,510056000215,5100560,BUENA VISTA CITY PBLC SCHS,51530,Buena Vista,Rural fringe,-79.3653,37.714,Primary,Regular school,No,No,Virtual with face to face options,186,10,NA,NA
2020,FW KLING JR ELEM,510056000216,5100560,BUENA VISTA CITY PBLC SCHS,51530,Buena Vista,Town distant,-79.3532,37.7482,Primary,Regular school,No,No,Virtual with face to face options,243,12,NA,NA
2020,PARRY MCCLUER HIGH,510056000217,5100560,BUENA VISTA CITY PBLC SCHS,51530,Buena Vista,Rural fringe,-79.3599,37.7183,High,Regular school,No,No,Virtual with face to face options,345,24,NA,NA
2020,PARRY MCCLUER MIDDLE,510056000218,5100560,BUENA VISTA CITY PBLC SCHS,51530,Buena Vista,Town distant,-79.351496,37.737119,Middle,Regular school,No,No,Virtual with face to face options,142,12,NA,NA
2020,ALTAVISTA ELEM,510060000219,5100600,CAMPBELL CO PBLC SCHS,51031,Altavista,Rural fringe,-79.283087,37.132395,Primary,Regular school,No,No,Virtual with face to face options,495,24,NA,NA
2020,ALTAVISTA HIGH,510060000220,5100600,CAMPBELL CO PBLC SCHS,51031,Altavista,Town distant,-79.295692,37.110053,High,Regular school,No,No,Virtual with face to face options,672,50,NA,NA
2020,BROOKVILLE HIGH,510060000223,5100600,CAMPBELL CO PBLC SCHS,51031,Lynchburg,Suburb midsize,-79.2357,37.3457,High,Regular school,No,No,Virtual with face to face options,942,70,NA,NA
2020,BROOKVILLE MIDDLE,510060000224,5100600,CAMPBELL CO PBLC SCHS,51031,Lynchburg,Suburb midsize,-79.2394,37.3455,Middle,Regular school,No,No,Virtual with face to face options,754,47,NA,NA
2020,CONCORD ELEM,510060000226,5100600,CAMPBELL CO PBLC SCHS,51031,Concord,Rural distant,-78.9788,37.3362,Primary,Regular school,No,No,Virtual with face to face options,388,24,NA,NA
2020,LEESVILLE ROAD ELEM,510060000230,5100600,CAMPBELL CO PBLC SCHS,51031,Lynchburg,Suburb midsize,-79.218775,37.327769,Primary,Regular school,No,No,Virtual with face to face options,636,29,NA,NA
2020,RUSTBURG HIGH,510060000231,5100600,CAMPBELL CO PBLC SCHS,51031,Rustburg,Rural fringe,-79.0846,37.2766,High,Regular school,No,No,Virtual with face to face options,789,54,NA,NA
2020,TOMAHAWK ELEM,510060000232,5100600,CAMPBELL CO PBLC SCHS,51031,Lynchburg,Suburb midsize,-79.2374,37.3439,Primary,Regular school,No,No,Virtual with face to face options,690,31,NA,NA
2020,WILLIAM CAMPBELL HIGH,510060000233,5100600,CAMPBELL CO PBLC SCHS,51031,Naruna,Rural distant,-79.007,37.113,High,Regular school,No,No,Virtual with face to face options,411,41,NA,NA
2020,YELLOW BRANCH ELEM,510060000234,5100600,CAMPBELL CO PBLC SCHS,51031,Rustburg,Rural fringe,-79.1851,37.2519,Primary,Regular school,No,No,Virtual with face to face options,556,28,NA,NA
2020,RUSTBURG ELEM,510060002528,5100600,CAMPBELL CO PBLC SCHS,51031,Rustburg,Rural fringe,-79.1078,37.2688,Primary,Regular school,No,No,Virtual with face to face options,437,24,NA,NA
2020,RUSTBURG MIDDLE,510060002771,5100600,CAMPBELL CO PBLC SCHS,51031,Rustburg,Rural fringe,-79.1033,37.2739,Middle,Regular school,No,No,Virtual with face to face options,626,47,NA,NA
2020,BROOKNEAL ELEM,510060002834,5100600,CAMPBELL CO PBLC SCHS,51031,Brookneal,Rural distant,-78.9443,37.052,Primary,Regular school,No,No,Virtual with face to face options,391,21,NA,NA
2020,CAROLINE MIDDLE,510066000051,5100660,CAROLINE CO PBLC SCHS,51033,Milford,Rural distant,-77.4106,38.0033,Middle,Regular school,No,No,Supplemental virtual,927,44,NA,NA
2020,BOWLING GREEN ELEM,510066000237,5100660,CAROLINE CO PBLC SCHS,51033,Milford,Rural distant,-77.342,38.0381,Primary,Regular school,No,No,Supplemental virtual,694,38,NA,NA
2020,CAROLINE HIGH,510066000238,5100660,CAROLINE CO PBLC SCHS,51033,Milford,Rural distant,-77.4146,38.0005,High,Regular school,No,No,Supplemental virtual,1186,58,NA,NA
2020,MADISON ELEM,510066000241,5100660,CAROLINE CO PBLC SCHS,51033,Ruther Glen,Rural fringe,-77.4905,38.0266,Primary,Regular school,No,No,Supplemental virtual,466,25,NA,NA
2020,LEWIS & CLARK ELEM,510066002784,5100660,CAROLINE CO PBLC SCHS,51033,Ruther Glen,Town distant,-77.531009,38.020226,Primary,Regular school,No,No,Supplemental virtual,858,44,NA,NA
2020,CARROLL COUNTY HIGH,510069000242,5100690,CARROLL CO PBLC SCHS,51035,Hillsville,Rural distant,-80.723367,36.762344,High,Regular school,No,No,Supplemental virtual,1065,77,NA,NA
2020,FANCY GAP ELEM,510069000244,5100690,CARROLL CO PBLC SCHS,51035,Fancy Gap,Rural distant,-80.698041,36.690102,Primary,Regular school,No,No,Supplemental virtual,141,8,NA,NA
2020,GLADESBORO ELEM,510069000245,5100690,CARROLL CO PBLC SCHS,51035,Hillsville,Rural distant,-80.6097,36.6874,Primary,Regular school,No,No,Supplemental virtual,117,8,NA,NA
2020,GLADEVILLE ELEM,510069000246,5100690,CARROLL CO PBLC SCHS,51035,Galax,Rural fringe,-80.8784,36.6996,Primary,Regular school,No,No,Supplemental virtual,267,20,NA,NA
2020,HILLSVILLE ELEM,510069000247,5100690,CARROLL CO PBLC SCHS,51035,Hillsville,Rural distant,-80.694377,36.788155,Primary,Regular school,No,No,Supplemental virtual,444,30,NA,NA
2020,LAUREL ELEM,510069000250,5100690,CARROLL CO PBLC SCHS,51035,Austinville,Rural distant,-80.851642,36.797065,Primary,Regular school,No,No,Supplemental virtual,217,14,NA,NA
2020,OAKLAND ELEM,510069000253,5100690,CARROLL CO PBLC SCHS,51035,Galax,Rural fringe,-80.837721,36.642622,Primary,Regular school,No,No,Supplemental virtual,196,15,NA,NA
2020,ST PAUL,510069000254,5100690,CARROLL CO PBLC SCHS,51035,Cana,Rural distant,-80.6897,36.6044,Primary,Regular school,No,No,Supplemental virtual,315,23,NA,NA
2020,CARROLL COUNTY MIDDLE,510069000257,5100690,CARROLL CO PBLC SCHS,51035,Hillsville,Rural distant,-80.739134,36.768739,Middle,Regular school,No,No,Supplemental virtual,789,64,NA,NA
2020,CHARLES CITY CO HIGH,510072000258,5100720,CHARLES CITY CO PBLC SCHS,51036,Charles City,Rural distant,-77.0763,37.351,High,Regular school,No,No,Supplemental virtual,260,27,NA,NA
2020,CHARLES CITY CO ELEM,510072000260,5100720,CHARLES CITY CO PBLC SCHS,51036,Charles City,Rural distant,-77.0763,37.3475,Primary,Regular school,No,No,Supplemental virtual,315,21,NA,NA
2020,BACON DISTRICT ELEM,510075000262,5100750,CHARLOTTE CO PBLC SCHS,51037,Saxe,Rural distant,-78.5659,36.8884,Primary,Regular school,No,No,Supplemental virtual,152,15,NA,NA
2020,CENTRAL MIDDLE,510075000264,5100750,CHARLOTTE CO PBLC SCHS,51037,Charlotte Court House,Rural remote,-78.6461,37.0527,Middle,Regular school,No,No,Supplemental virtual,366,28,NA,NA
2020,PHENIX ELEM,510075000267,5100750,CHARLOTTE CO PBLC SCHS,51037,Phenix,Rural remote,-78.745662,37.085029,Primary,Regular school,No,No,Supplemental virtual,221,14,NA,NA
2020,RANDOLPH-HENRY HIGH,510075000270,5100750,CHARLOTTE CO PBLC SCHS,51037,Charlotte C H,Rural remote,-78.6471,37.0538,High,Regular school,No,No,Supplemental virtual,564,39,NA,NA
2020,EUREKA ELEM,510075002005,5100750,CHARLOTTE CO PBLC SCHS,51037,Keysville,Rural remote,-78.5512,37.042,Primary,Regular school,No,No,Supplemental virtual,423,26,NA,NA
2020,JOHNSON ELEM,510078000266,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.5061,38.0219,Primary,Regular school,No,No,Supplemental virtual,310,25,NA,NA
2020,BUFORD MIDDLE,510078000271,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.497,38.0262,Middle,Regular school,No,No,Supplemental virtual,593,53,NA,NA
2020,BURNLEY-MORAN ELEM,510078000272,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.4629,38.0355,Primary,Regular school,No,No,Supplemental virtual,319,23,NA,NA
2020,CHARLOTTESVILLE HIGH,510078000273,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.4766,38.0524,High,Regular school,No,No,Supplemental virtual,1194,97,NA,NA
2020,GREENBRIER ELEM,510078000275,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.4709,38.0635,Primary,Regular school,No,No,Supplemental virtual,318,26,NA,NA
2020,JACKSON-VIA ELEM,510078000276,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.5039,38.0141,Primary,Regular school,No,No,Supplemental virtual,331,24,NA,NA
2020,WALKER UPPER ELEM,510078000279,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.4836,38.0538,Middle,Regular school,No,No,Supplemental virtual,628,49,NA,NA
2020,CLARK ELEM,510078002110,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.4746,38.0228,Primary,Regular school,No,No,Supplemental virtual,287,26,NA,NA
2020,VENABLE ELEM,510078002143,5100780,CHARLOTTESVILLE CTY PBLC SCHS,51540,Charlottesville,City small,-78.4963,38.0385,Primary,Regular school,No,No,Supplemental virtual,275,24,NA,NA
2020,B M WILLIAMS PRIMARY,510081000280,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.2509,36.7591,Primary,Regular school,No,No,Supplemental virtual,808,65,NA,NA
2020,BUTTS ROAD PRIMARY,510081000281,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.2028,36.7095,Primary,Regular school,No,No,Supplemental virtual,476,33,NA,NA
2020,CAMELOT ELEM,510081000282,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.3488,36.7782,Primary,Regular school,No,No,Supplemental virtual,456,38,NA,NA
2020,CRESTWOOD INTERMEDIATE,510081000286,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.2787,36.7605,Primary,Regular school,No,No,Supplemental virtual,719,47,NA,NA
2020,CRESTWOOD MIDDLE,510081000287,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.2831,36.7643,Middle,Regular school,No,No,Supplemental virtual,569,48,NA,NA
2020,DEEP CREEK ELEM,510081000288,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.3474,36.756100000000004,Primary,Regular school,No,No,Supplemental virtual,712,45,NA,NA
2020,DEEP CREEK MIDDLE,510081000289,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.3419,36.7551,Middle,Regular school,No,No,Supplemental virtual,839,61,NA,NA
2020,EDWIN W CHITTUM ELEM,510081000291,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.409,36.8118,Primary,Regular school,No,No,Supplemental virtual,723,48,NA,NA
2020,G A TREAKLE ELEM,510081000292,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.3342,36.7792,Primary,Regular school,No,No,Supplemental virtual,480,41,NA,NA
2020,GEORGE W CARVER INT,510081000293,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.2586,36.7999,Primary,Regular school,No,No,Supplemental virtual,584,39,NA,NA
2020,GEORGETOWN PRIMARY,510081000294,5100810,CHESAPEAKE CITY PBLC SCHS,51550,Chesapeake,Suburb large,-76.2448,36.8022,Primary,Regular school,No,No,Supplemental virtual,709,58,NA,NA
